"kickLength","hangTime","speedOfClosestCoverage","distanceToClosestCoverage","netCoverage","kickTeamWithin5","receivingTeamWithin5","yardsTillTouchdown","gameId","playId"
24,NA,6.33,6.27542030464892,-3,0,3,59,2018102806,4252
60,3.87,9.89,28.7510017216792,0,0,0,82,2018102807,36
63,4.05,10.27,33.1935611226033,0,0,0,79,2018102807,3070
61,4.13,8.83,28.8411823613388,0,0,0,76,2018102807,3374
62,4.09,9.34,31.2377800107498,0,0,0,91,2018102807,4257
57,4.24,8.68,24.6344839604973,0,0,0,75,2018102808,36
69,3.66,9.54,41.4908773105607,0,0,0,61,2018102808,2003
66,3.93,10.07,29.5128616030367,0,0,0,80,2018102809,36
68,4.42,8.32,31.4139459476201,0,0,0,57,2018102809,686
61,5.41,7.14,19.4932834586685,0,0,0,72,2018102810,1755
63,4.12,7.85,32.1289557875758,0,0,0,71,2018102810,2088
70,3.6,8.56,43.9331355584825,0,0,0,80,2018102810,2155
63,3.83,8.88,32.212348563866,0,0,0,79,2018102810,2683
67,4.12,8.32,34.9000229226286,0,0,0,79,2018102810,4030
70,3.59,9.65,43.9807241868526,0,0,0,81,2018102811,36
67,4.07,9.28,35.049566331126,0,0,0,91,2018102811,316
58,3.9,9.09,29.7103433167643,0,0,0,67,2018102811,1097
62,4.09,8.92,31.4504578663014,0,0,0,80,2018102811,2524
60,3.95,9.55,30.420593353845,0,0,0,78,2018102900,849
67,3.7,9.24,35.3344534413651,0,0,0,68,2018102900,1469
61,4.05,9.01,26.1561617979397,0,0,0,83,2018101800,36
58,4.09,8.63,25.088172512162,0,0,0,84,2018101800,193
65,4.06,9.77,32.3000990710555,0,0,0,86,2018101800,534
66,4.1,8.95,33.3207352860047,0,0,0,79,2018101800,1005
59,4.18,9.2,27.7886199729314,0,0,0,75,2018101800,2357
63,3.99,8.89,20.6293189417392,0,0,0,79,2018101800,2772
66,4.27,9.18,33.5402817519472,0,0,0,87,2018101800,3859
62,NA,8,29.7884155335594,0,0,0,64,2018102100,37
67,3.62,8.72,40.9554257699758,0,0,0,77,2018102100,360
62,3.44,9.02,36.4436071211399,0,0,0,67,2018102100,2659
14,NA,8.4,1.52295764878739,1,2,1,49,2018102100,3461
13,NA,2.93,2.04413796011913,-1,2,3,48,2018102101,4147
66,4.18,9.67,32.737874091028,0,0,0,83,2018102102,262
65,3.57,8.7,32.5587469046338,0,0,0,76,2018102102,794
71,3.65,9.06,42.1663337272758,0,0,0,82,2018102102,955
60,4.06,8.73,28.4612332831871,0,0,0,0,2018102102,1452
69,3.62,9.63,41.8035142063439,0,0,0,58,2018102102,2480
64,3.7,9.46,35.8043307436405,0,0,0,75,2018102102,2949
68,3.74,8.85,38.4983960704858,0,0,0,84,2018102102,3967
59,4.16,8.15,27.2287440033506,0,0,0,72,2018102103,2038
59,4.78,9.61,21.5356170099675,0,0,0,71,2018102103,2764
65,3.89,9.45,36.5574684572113,0,0,0,77,2018102105,1681
60,NA,8.88,42.1045187598671,0,0,0,67,2018102105,2362
67,3.73,9.27,36.4178527648185,0,0,0,77,2018102106,893
70,3.87,9.19,38.7620561890104,0,0,0,77,2018102106,1606
69,3.89,8.9,37.2717399647508,0,0,0,83,2018102106,2385
65,3.31,9.47,39.1044562677964,0,0,0,68,2018102107,36
63,4.1,9.59,31.7804122062632,0,0,0,87,2018102107,199
62,4.38,9.12,28.8058396857304,0,0,0,67,2018102107,926
58,4.16,9.73,25.9845203919564,0,0,0,69,2018102107,1412
64,4.22,9.14,28.9002595144058,0,0,0,67,2018102107,2701
64,4.4,9.2,30.5964131884768,0,0,0,46,2018102107,2847
66,3.82,9.15,37.4072212279929,0,0,0,59,2018102107,3335
59,4.1,8.12,28.191151093916,0,0,0,76,2018102107,4229
62,NA,8.78,41.7801687406837,0,0,0,65,2018102108,1010
60,4.07,7.88,26.8808965624289,-1,0,1,76,2018102108,1744
63,3.02,9.61,23.4929542629274,0,0,0,80,2018102108,2504
58,4.39,7.49,24.671402473309,0,0,0,70,2018102108,2850
60,4.26,8.18,24.8645933005147,0,0,0,75,2018102108,3257
65,4.67,9.38,28.0309989119189,0,0,0,70,2018102108,3662
65,3.88,10.13,29.7522184046837,0,0,0,74,2018102110,3139
56,4.88,9.12,18.3939392192102,0,0,0,53,2018102111,1113
62,4.09,9.77,33.1864384952649,0,0,0,73,2018102111,2020
63,4.14,8.76,31.0013822272491,0,0,0,77,2018102111,3377
65,4.13,9.48,30.9994387045959,0,0,0,78,2018102200,37
69,3.82,9.56,36.8204413335853,0,0,0,90,2018102200,1350
68,3.97,9.3,35.7084093737036,0,0,0,78,2018102200,3307
42,2.91,9.88,9.41922502119999,-1,0,1,77,2018102200,4160
66,4.05,8.6,35.2015056496167,0,0,0,75,2018101100,36
70,3.96,9.49,40.5992339829214,0,0,0,73,2018101100,3276
60,4.01,9.49,28.5513292159927,0,0,0,81,2018101400,466
40,NA,6.84,19.8301790208762,-1,0,1,66,2018101400,2068
58,3.92,9.15,24.8973934378682,0,0,0,76,2018101400,3992
61,3.96,9.2,33.60955965198,0,0,0,44,2018101401,1830
63,3.93,8.78,35.2734035783336,0,0,0,74,2018101401,2031
66,3.92,9.13,37.9212460238321,0,0,0,77,2018101401,3837
60,NA,7.98,30.5255450401791,0,0,0,77,2018101402,334
61,3.79,7.45,31.1235489621605,0,0,0,69,2018101402,2048
63,3.92,9.19,31.8708032531344,0,0,0,67,2018101402,2563
58,4.19,8.02,22.8240443392489,0,0,0,73,2018101402,3525
63,4.09,9.87,30.9165020660488,0,0,0,78,2018101403,36
63,4.15,9.66,29.6785798177743,0,0,0,77,2018101403,729
46,3.56,8.5,19.0688122335923,0,0,0,80,2018101404,3546
59,NA,9.08,32.93411149553,0,0,0,67,2018101405,2087
58,3.89,9.14,27.4722132344666,0,0,0,81,2018101405,3556
63,4.13,9.8,30.9063650402308,0,0,0,71,2018101406,627
65,4.14,7.77,31.2304354756702,0,0,0,87,2018101406,1247
65,4.16,9.94,33.088706532592,0,0,0,72,2018101406,2233
51,NA,7.95,32.9332430835471,0,0,0,63,2018101406,4165
8,NA,5.44,7.5944519222917,-1,0,1,43,2018101406,4443
57,4.51,8.45,23.6020613506533,0,0,0,82,2018101408,750
40,2.95,8.95,15.431720578082,0,0,0,69,2018101408,2137
63,4.35,8.93,30.9553258745567,0,0,0,80,2018101408,2672
62,NA,8.86,44.3333474937321,0,0,0,66,2018101409,941
67,3.75,8.27,40.648633433364,0,0,0,77,2018101409,3884
53,4.68,8.66,4.88750447570128,1,1,0,83,2018101410,117
64,3.08,9.04,39.5234057236974,0,0,0,68,2018101410,1174
64,4.03,8.9,29.0273061099372,0,0,0,75,2018101412,2006
65,4.35,9.75,33.0679497398917,0,0,0,70,2018101412,2108
61,4.13,8.86,24.881127386033,0,0,0,63,2018101412,2397
65,4.1,9.02,27.4924898836027,0,0,0,3,2018101412,3195
61,3.91,8.17,30.5265867728444,0,0,0,77,2018101500,225
62,NA,9.2,38.2747031340545,0,0,0,66,2018101500,386
66,4,9.09,35.9123739120655,0,0,0,78,2018101500,844
59,3.91,8.76,29.6284407284622,0,0,0,82,2018101500,955
55,3.95,9.19,24.6513123382915,-1,0,1,65,2018101500,1537
65,3.8,8.99,37.2149499529423,0,0,0,53,2018101500,3622
59,4.18,9.94,28.29718183848,0,0,0,68,2018100400,2744
9,NA,6.04,2.34232790189589,1,3,2,44,2018100400,4630
63,NA,9.8,40.9657442261214,0,0,0,71,2018100700,931
62,4.17,8.61,27.5714925239821,0,0,0,73,2018100701,36
66,4.54,8.88,33.1422283499465,0,0,0,72,2018100701,1054
74,4.35,9.54,38.8613702794948,0,0,0,59,2018100701,4281
71,4.01,8.48,39.8808851456434,0,0,0,81,2018100702,2818
72,3.84,9.95,40.2189718913848,0,0,0,75,2018100702,3544
66,4.02,9.29,33.3402654458539,0,0,0,71,2018100704,36
64,4.19,8.97,33.2435452381361,0,0,0,88,2018100704,434
11,NA,4.21,2.32331659487035,0,3,3,41,2018100704,4644
67,3.99,9.46,36.8349358625748,0,0,0,80,2018100705,36
44,3.58,8.33,17.4243651247326,-1,0,1,86,2018100705,1828
40,3.09,8.53,17.7926192563096,-1,0,1,79,2018100705,3037
72,4.1,9.39,41.262486594969,0,0,0,90,2018100706,36
62,4.37,9.06,28.6215652961189,0,0,0,75,2018100706,380
61,4.45,9.69,26.9100018580453,0,0,0,88,2018100706,2242
12,NA,6.01,3.19250685198951,1,2,1,47,2018100706,3861
66,3.91,9.1,35.6966286923569,0,0,0,78,2018100707,37
65,4.04,7.93,33.4955549289753,0,0,0,79,2018100707,2649
63,4.08,9.54,32.1492223856192,0,0,0,74,2018100709,1336
62,4.27,9.12,29.866591703775,0,0,0,77,2018100709,2355
15,NA,4.97,1.01597244057111,1,3,2,50,2018100709,3866
63,3.91,10.64,30.6881231097635,0,0,0,69,2018100710,400
73,4.07,9.02,41.06984903795,0,0,0,76,2018100710,4261
11,NA,6.43,1.36528385327008,0,2,2,46,2018100710,4640
66,3.82,8.42,33.8355611745985,0,0,0,61,2018100711,45
58,3.97,8.4,28.606539462158,0,0,0,58,2018100711,639
57,3.91,9.14,26.4739286846512,0,0,0,50,2018100711,1220
49,3.29,8.86,23.8797361794472,-1,0,1,70,2018100711,1373
44,NA,9.29,23.9470770658968,0,0,0,61,2018100711,1633
58,NA,8.51,17.7195513487221,0,0,0,83,2018100711,1916
45,3.37,8.97,21.2062632257548,-1,0,1,64,2018100711,2668
52,3.53,8.08,27.392776420071,0,0,0,74,2018100711,3171
67,3.9,9.44,33.8406885272744,0,0,0,78,2018100711,3884
62,4.13,9.17,31.0651846928358,0,0,0,78,2018100800,1666
66,4.08,9.57,33.7665885158688,0,0,0,70,2018100800,1876
69,3.5,9.66,42.541560855239,0,0,0,74,2018100800,2408
67,3.71,9.28,39.4310664324464,0,0,0,75,2018092700,1327
40,NA,8.7,23.8555171815662,0,0,0,75,2018092700,2382
66,3.69,9.48,36.6734031690543,0,0,0,75,2018092700,3151
68,4.04,9.94,35.390950820796,0,0,0,50,2018093000,36
67,4.04,8.88,35.0289052069858,0,0,0,67,2018093000,257
66,4.08,10.07,34.069178152694,0,0,0,91,2018093000,460
64,4.04,9.02,33.7481984704369,0,0,0,52,2018093000,3238
42,NA,7.71,28.7561923765995,0,0,0,77,2018093000,4544
70,4.24,9.33,36.3913176458342,0,0,0,77,2018093001,1069
65,3.98,9.04,35.3709994204292,0,0,0,77,2018093002,600
64,3.87,8.97,32.5710208621099,0,0,0,81,2018093003,36
69,3.74,10.37,34.9948824830146,0,0,0,85,2018093003,1089
47,NA,8.15,27.6951439786833,0,0,0,69,2018093004,2376
58,4.11,8.95,28.4328137897043,0,0,0,79,2018093004,2415
63,4.18,7.27,30.560721522896,0,0,0,79,2018093004,3124
64,4.12,8.36,32.9386960883396,0,0,0,76,2018093004,4000
56,4.2,9.63,24.4415425045147,0,0,0,78,2018093005,2104
43,3.58,7.7,15.803876106829,0,0,0,62,2018093006,1160
64,4.01,9.19,30.4509983415979,0,0,0,76,2018093008,36
62,4.04,9.02,29.270519298434,0,0,0,74,2018093008,1101
67,3.59,9.97,38.0371200276782,0,0,0,76,2018093008,3140
62,4.16,8.95,28.4429112434012,0,0,0,78,2018093008,3642
61,3.9,8.79,29.3781160049449,0,0,0,78,2018093009,1628
57,3.82,8.21,24.5508553822469,0,0,0,75,2018093009,2035
62,3.45,9.08,36.2693975687493,0,0,0,81,2018093009,2758
65,3.41,9.1,36.7527549987753,0,0,0,71,2018093010,2050
67,3.67,8.98,38.4345287469484,0,0,0,90,2018093010,2322
60,3.89,9.3,28.4490158001995,-1,0,1,83,2018093010,3619
58,4.22,9.11,28.6818984727301,0,0,0,77,2018093011,36
67,4.26,9.3,34.2915149854887,0,0,0,91,2018093011,3839
56,4.08,8.53,12.1258071896266,0,0,0,79,2018093012,550
67,4.12,9.92,35.6613432164297,0,0,0,84,2018093012,1134
58,4.15,8.22,28.4686002465875,0,0,0,77,2018093012,1666
65,4.16,7.45,34.6302829904695,0,0,0,77,2018093012,1987
66,4.29,9.24,30.8729412269061,0,0,0,66,2018093012,2248
47,NA,8.25,25.5803537895784,0,0,0,70,2018093012,3035
70,4.08,8.57,40.1523660573073,0,0,0,84,2018093012,4226
51,4.06,10.24,19.9013492004939,0,0,0,78,2018100100,1166
67,3.67,9.68,39.5263266697021,0,0,0,90,2018092000,2817
70,4.2,8.33,35.1069793630839,0,0,0,75,2018092300,1735
65,4.12,8.78,32.6863840153664,0,0,0,77,2018092300,1824
65,4.06,8.45,31.418823975445,0,0,0,82,2018092300,2914
64,4.14,8.79,32.0576012826911,0,0,0,81,2018092300,3836
65,4.19,8.61,31.2358575998803,0,0,0,74,2018092300,4151
68,4.14,8.87,37.7807159805105,0,0,0,80,2018092300,4381
62,4.11,9.15,30.6356720180903,0,0,0,74,2018092301,637
62,4.1,9.18,32.4510985946547,0,0,0,79,2018092301,855
58,4.15,8.44,25.8652546865481,0,0,0,74,2018092303,36
61,4.39,8.15,26.3953878546992,0,0,0,78,2018092303,2041
62,4.18,8.96,28.2200637844779,0,0,0,91,2018092303,2350
63,4.33,9.88,31.2629013368881,0,0,0,77,2018092303,3316
36,2.32,9.26,10.1779418351649,-2,0,2,71,2018092303,3993
69,4.12,9.91,33.5890726278651,0,0,0,81,2018092305,36
68,4.22,9.42,35.0278175169393,0,0,0,78,2018092305,4250
67,3.71,9.22,40.6468424357908,0,0,0,70,2018092306,2540
68,4.12,8.51,33.4065532493252,0,0,0,93,2018092307,310
69,3.98,9.79,35.0301156149962,0,0,0,92,2018092307,1243
66,NA,9.76,40.7918680621518,0,0,0,78,2018092307,2193
60,3.98,9.95,28.3469081206399,0,0,0,70,2018092308,36
65,3.95,9.51,33.0500060514367,0,0,0,83,2018092308,2043
66,NA,9.16,39.4426786615717,0,0,0,76,2018092309,1614
54,3.53,9.18,23.9225855626017,0,0,0,74,2018092309,1740
66,4.05,8.67,33.6913772351324,0,0,0,83,2018092309,2610
64,4.09,8.5,32.6328331592585,0,0,0,66,2018092310,2981
70,3.6,9.25,39.2278396040363,0,0,0,90,2018092310,3332
59,NA,8.66,31.2362945945898,-1,0,1,70,2018092312,3170
63,3.76,9.54,34.9479398534449,0,0,0,92,2018092313,3644
65,3.96,9.16,34.1371937921089,0,0,0,83,2018092400,575
68,4.23,9.22,33.8194322838217,0,0,0,78,2018091300,1748
61,4.39,9.38,25.4780003139964,0,0,0,76,2018091300,3100
66,4.22,8.66,33.4910435788436,0,0,0,69,2018091600,1954
62,4.06,9.24,28.7719672598173,0,0,0,75,2018091601,335
66,3.23,9.34,41.3906233342771,0,0,0,75,2018091601,2095
13,NA,3.14,2.15640905210491,1,4,3,23,2018091601,4214
68,3.8,10.09,37.0227092471634,0,0,0,57,2018091602,404
63,4.04,8.87,31.189249750515,0,0,0,70,2018091602,4130
60,4.11,9.32,29.7422006583239,0,0,0,68,2018091603,37
72,3.97,9.05,36.0427870731441,0,0,0,80,2018091603,774
56,4.94,8.56,2.70292434226339,0,1,1,91,2018091603,1907
72,4.05,8.91,33.0300741749091,0,0,0,60,2018091603,2497
68,4.23,9.3,32.7870523225251,-1,0,1,75,2018091603,3220
68,4.26,9.54,32.6591686973199,0,0,0,89,2018091605,562
61,4.28,9.82,25.0395786705767,0,0,0,81,2018091605,1047
60,4.34,8.79,27.2104832739148,0,0,0,70,2018091605,3810
63,3.96,9.04,31.6627620399737,0,0,0,85,2018091606,3789
63,4.22,9.43,29.603341027661,0,0,0,91,2018091608,2296
64,NA,7.82,25.3158942168749,-1,0,1,69,2018091609,1936
64,3.79,9.26,31.4357026325164,0,0,0,80,2018091609,3392
65,4.23,9.14,4.66009656552307,-1,1,2,76,2018091610,36
65,4.01,9.09,32.1487604737725,0,0,0,88,2018091610,714
40,NA,7.67,30.4636389815793,0,0,0,60,2018091610,2277
66,4.11,8.56,33.6026323373631,0,0,0,26,2018091610,2325
62,4.41,9,29.2424776652048,0,0,0,52,2018091610,2467
65,3.84,9.35,32.6023940838706,0,0,0,78,2018091610,2723
70,4.25,9.18,34.1510673332474,0,0,0,79,2018091610,3242
70,4.1,8.94,34.5950935827611,0,0,0,80,2018091610,3553
49,NA,9.26,25.3472148371374,0,0,0,62,2018091612,1952
72,4.09,9.57,33.405246593911,0,0,0,81,2018091612,2012
44,2.87,9.72,12.9250918758824,0,0,0,83,2018091612,3062
38,2.57,8.87,11.3856137296151,0,0,0,84,2018091612,3780
67,4.24,8.12,30.1218940307544,0,0,0,72,2018091613,1872
49,3.63,7.77,25.5722368986368,0,0,0,85,2018091700,3399
15,NA,4.95,7.72850567703745,0,0,0,49,2018091700,4233
64,4.06,9.31,30.4200591715401,0,0,0,69,2018090600,677
68,3.63,9.9,37.4609730252699,0,0,0,95,2018090600,1606
65,3.99,9,32.6980259342976,0,0,0,75,2018090900,1992
65,3.92,8.53,32.4851119745646,0,0,0,73,2018090900,2777
65,3.81,7.76,36.424502741973,0,0,0,51,2018090900,4236
65,3.9,8.73,36.0153356224817,0,0,0,86,2018090901,2022
63,4.17,8.21,30.3107984058487,0,0,0,92,2018090901,2489
51,3.68,9.32,23.3940270154585,0,0,0,72,2018090901,3815
63,4.02,9.88,29.5474144384919,0,0,0,70,2018090902,36
37,NA,7.31,13.4882615633001,-2,0,2,58,2018090902,2103
70,4.06,8.77,43.347784257099,0,0,0,79,2018090902,4276
57,3.91,4.3,9.9258299401108,-1,0,1,65,2018090903,36
66,4.01,9.59,32.9929356074903,0,0,0,78,2018090903,259
55,4.09,9.68,28.2849854162946,0,0,0,83,2018090903,1844
67,4.19,9.8,31.069794012835,0,0,0,0,2018090903,2956
59,3.99,9.46,26.0067991110017,0,0,0,0,2018090903,3300
66,4.21,8.64,30.4933517344355,0,0,0,73,2018090905,264
66,4.24,9.15,32.5050796030405,0,0,0,68,2018090905,2902
44,2.53,8.75,15.6217348588433,0,0,0,75,2018090906,3901
66,3.96,10.33,29.8960131121192,-1,0,1,77,2018090909,36
59,3.42,8.68,6.61752975059426,0,0,0,94,2018090909,3522
65,4.05,8.91,32.085068178204,0,0,0,75,2018090912,855
61,3.91,9.34,28.2775759215672,0,0,0,69,2018090912,2162
65,3.78,9.19,35.5329706047778,0,0,0,82,2018090912,3600
66,3.82,9.22,39.492360020642,0,0,0,75,2018091001,298
70,3.81,9.23,40.5075610226042,0,0,0,81,2018091001,1129
63,4,9.47,31.082028569577,0,0,0,67,2019122900,36
57,4.12,8.3,27.0233991200219,0,0,0,71,2019122900,1577
62,3.71,7.7,7.57058782394075,0,0,0,94,2019122900,3427
65,3.95,10.02,34.101099689013,0,0,0,92,2019122901,45
60,4.04,9.22,29.7786668606907,0,0,0,76,2019122901,2211
8,NA,4.46,1.79301422191795,1,3,2,43,2019122901,4382
58,3.93,8.76,28.616460298227,0,0,0,53,2019122902,2363
68,3.81,9.35,40.3706155514131,0,0,0,56,2019122903,36
63,4.33,9.47,30.9702599278727,0,0,0,79,2019122903,141
70,3.64,9.35,43.6762143506051,0,0,0,86,2019122903,1267
53,NA,9.03,26.1466116351622,-2,0,2,74,2019122904,1892
67,4.12,9.81,34.6347296799037,0,0,0,82,2019122904,2501
68,4.26,9.08,37.7509655505657,0,0,0,73,2019122904,3003
61,4.06,7.71,29.2901246156448,0,0,0,90,2019122905,1770
65,4.03,8,33.531254077353,0,0,0,77,2019122905,3587
63,4.02,9.23,30.7965468843505,0,0,0,75,2019122907,36
68,3.67,8.87,39.5346531539104,0,0,0,44,2019122907,342
65,4.05,8.87,34.1438501051068,0,0,0,79,2019122907,528
66,4.07,9.9,34.6133052452377,0,0,0,55,2019122907,1460
70,3.93,7.25,33.7723866494508,0,0,0,73,2019122907,1875
64,4.08,8.75,32.0875630112354,0,0,0,80,2019122907,2106
69,3.73,7.51,38.8542404378209,0,0,0,80,2019122907,3576
66,3.94,9.3,34.8350527486324,0,0,0,80,2019122908,36
52,4.08,8.91,23.0971708224189,0,0,0,74,2019122908,666
69,3.92,8.64,38.7326748366286,0,0,0,0,2019122908,2061
66,4.09,8.45,37.2609849574592,0,0,0,86,2019122908,2097
64,4.25,9.59,32.8738878138866,0,0,0,77,2019122908,2439
55,3.57,8.57,29.4264048092865,0,0,0,77,2019122908,3355
67,NA,8.12,38.9668384655466,0,0,0,74,2019122908,3613
68,4.17,9.6,34.1282199946027,0,0,0,75,2019122909,1014
63,5.08,9.09,23.4795613246926,0,0,0,67,2019122909,1242
64,4.41,5.41,30.64419194562,0,0,0,71,2019122909,3646
63,3.97,8.39,30.3722389691639,0,0,0,80,2019122910,1702
63,3.65,9.29,34.9780288181024,0,0,0,60,2019122910,3160
58,4.02,9.15,25.0298541745652,0,0,0,74,2019122911,720
65,3.75,8.86,35.3641697202126,0,0,0,83,2019122911,1870
65,3.97,8.7,33.5960488748305,0,0,0,76,2019122911,2261
65,4.01,8.11,34.3688347198447,0,0,0,68,2019122911,3143
64,3.97,9.24,31.6032181905577,0,0,0,76,2019122911,3995
59,4.1,9.09,27.7307212311545,0,0,0,73,2019122912,297
61,4.13,7.42,30.2062841144024,0,0,0,76,2019122912,2119
72,3.95,9.92,37.7871314073985,0,0,0,95,2019122912,2309
61,4.05,8.13,29.4312164206646,0,0,0,76,2019122912,2380
49,3.78,9.43,22.1199502711918,0,0,0,93,2019122913,2693
63,4.15,8.39,32.721714502758,0,0,0,76,2019122913,3297
16,NA,6.91,8.89694891521807,0,0,0,50,2019122913,4370
64,3.97,8.53,30.8749866396732,0,0,0,69,2019122914,634
67,3.92,9.51,38.4472963938949,0,0,0,78,2019122914,1649
65,3.84,9.87,34.8043962740341,0,0,0,83,2019122915,878
64,4.08,8.17,26.9649123862845,0,0,0,83,2019122100,36
63,4.17,8.91,27.6917695353692,-1,0,1,80,2019122100,2803
60,3.88,8.31,30.7374836315532,0,0,0,75,2019122101,315
18,NA,4.94,1.2986916493148,-1,4,5,53,2019122101,2118
64,3.63,9.12,34.4601001159312,0,0,0,64,2019122101,2528
64,4.25,8.7,30.9822174803548,0,0,0,18,2019122102,253
56,4.07,8.61,21.9010068261713,0,0,0,64,2019122102,1226
65,4.19,9.42,35.1733194339118,0,0,0,53,2019122200,1912
58,4.36,7.74,20.2059100265244,0,0,0,74,2019122201,352
65,3.71,8.6,34.0734398028728,0,0,0,75,2019122201,1674
68,4.11,8.15,32.0223562530929,-1,0,1,83,2019122201,2433
68,3.89,9.07,35.4779156659463,0,0,0,77,2019122201,2723
14,NA,3.88,0.842199501305957,0,4,4,49,2019122201,3707
62,4.11,6.88,25.3288768009953,0,0,0,82,2019122205,36
65,3.79,8.7,17.0925129808346,0,0,0,87,2019122205,2957
64,3.78,10.49,31.3750091633453,0,0,0,92,2019122205,3322
65,3.99,9.72,35.6098427404559,0,0,0,84,2019122206,3610
61,NA,7.21,28.2580271781312,0,0,0,79,2019122206,3832
65,4.07,8.01,36.3058135840529,0,0,0,78,2019122208,3078
57,3.68,10.3,28.7443490098489,0,0,0,86,2019122208,3900
61,4.02,8.98,28.9748597925857,0,0,0,79,2019122209,280
59,4.37,8.64,25.811284353941,0,0,0,70,2019122209,2195
63,4.25,8.59,32.07145147947,0,0,0,74,2019122209,2599
61,4,8.41,27.5122699899518,0,0,0,72,2019122210,36
63,4.05,7.65,29.8622504175422,0,0,0,57,2019122210,446
60,3.99,7.45,25.6087114084251,0,0,0,70,2019122210,695
66,4.09,8.97,33.2112766993381,0,0,0,91,2019122210,1988
63,4.17,6.58,31.1173070814298,0,0,0,61,2019122210,2340
64,4.18,7.97,29.9018277033361,0,0,0,52,2019122210,3106
68,3.97,9.57,35.6099424318546,0,0,0,77,2019122210,3262
49,NA,8.86,35.1007948627948,0,0,0,72,2019122210,3812
64,4.14,7.97,27.4866403912883,0,0,0,75,2019122211,921
60,NA,9.13,30.6410916907345,-1,0,1,70,2019122211,2059
65,4.18,9.21,34.0830236334748,0,0,0,73,2019122211,2695
64,4.11,8.94,31.652646018935,0,0,0,82,2019122212,343
64,3.8,7.92,34.0637343813035,0,0,0,66,2019122212,1048
40,NA,8.74,21.8263373015263,0,0,0,54,2019122212,2073
61,3.82,8.95,31.5633521667139,0,0,0,66,2019122212,3521
61,4.06,9.7,29.1196978006297,0,0,0,66,2019122213,46
57,4.14,9.05,23.0572548235908,0,0,0,80,2019122213,416
62,3.91,9.44,31.6927136736506,0,0,0,82,2019122213,1730
66,4.03,8.31,33.4822042285152,0,0,0,83,2019122213,2433
64,4.41,9.06,30.3334749080945,-1,0,1,81,2019122213,3428
63,3.94,9.35,34.8236270368266,0,0,0,78,2019122213,3885
58,NA,9.27,22.3661574706072,0,0,0,82,2019122214,1894
65,4.17,8.86,33.5231293288679,0,0,0,75,2019122214,2099
65,4.02,8.94,34.6178046675407,0,0,0,74,2019121200,1410
67,3.87,9.19,38.3993294212282,0,0,0,74,2019121200,2527
50,4.24,9.83,15.8566736738826,0,0,0,64,2019121200,3399
47,NA,9.44,29.1584173095866,0,0,0,62,2019121200,3566
30,NA,8.29,9.48736001214247,-1,0,1,65,2019121500,3721
68,3.83,9.99,35.1745035501569,0,0,0,88,2019121501,2319
63,3.86,9.42,32.4319996299951,0,0,0,77,2019121501,3573
58,4.14,9.02,21.6108051677859,0,0,0,70,2019121502,36
59,4.09,8.42,24.2122469011036,0,0,0,74,2019121502,3398
65,NA,9.18,37.971349725813,0,0,0,82,2019121503,36
54,3.79,8.95,25.1079051296599,0,0,0,63,2019121503,633
64,3.9,8.65,34.1913921916028,0,0,0,54,2019121503,1655
64,4.09,7.67,32.0703850927924,0,0,0,73,2019121503,1953
62,3.65,9.41,34.3149777793896,0,0,0,74,2019121504,36
64,3.73,9.16,35.3649119891454,0,0,0,79,2019121504,1725
67,3.72,9.03,42.4071739214015,0,0,0,75,2019121504,2337
65,4.31,6.05,31.5957243942911,0,0,0,70,2019121505,36
68,3.93,9.81,36.3126768498275,0,0,0,75,2019121505,1901
56,3.84,7,25.795241809295,0,0,0,70,2019121505,2075
54,4.71,7.87,14.2638178619891,0,0,0,40,2019121505,2750
65,3.84,8.12,36.7718656040185,0,0,0,75,2019121505,3857
61,3.92,8.87,26.7201534426732,0,0,0,72,2019121506,954
68,3.84,9.92,35.8959398818306,0,0,0,76,2019121506,1167
50,3.88,9.1,23.1604231394852,0,0,0,69,2019121506,1839
62,4,8.43,30.0717342366549,0,0,0,74,2019121507,36
59,3.97,9.59,29.5868382900235,0,0,0,82,2019121507,1596
60,4,8.25,29.2797882506004,-1,0,1,64,2019121507,2489
7,NA,5.79,4.44461471896046,0,1,1,42,2019121507,3855
65,3.83,8.99,35.6666595015569,0,0,0,82,2019121508,54
65,3.94,8.12,32.9072347668412,0,0,0,71,2019121508,1461
62,4.26,9.04,25.2304776015041,0,0,0,90,2019121509,36
63,4.26,9.32,27.2490917279824,0,0,0,78,2019121509,349
62,4.03,9.24,27.2450252339762,0,0,0,83,2019121509,1150
67,4.25,9.29,34.2726975886054,0,0,0,76,2019121509,1390
66,4.25,7.82,30.3602783254699,0,0,0,87,2019121509,1604
65,4.17,8.27,31.5586200585514,0,0,0,76,2019121509,2379
53,3.93,9.52,19.1781881313121,0,0,0,78,2019121509,2890
10,NA,1.73,1.49305056846709,-1,4,5,45,2019121509,4220
61,3.73,9.81,31.3449214387275,0,0,0,70,2019121510,3241
59,4.19,8.81,21.5662908261945,0,0,0,83,2019121510,3860
58,4.18,8.58,29.0608465121028,0,0,0,70,2019121512,1012
34,NA,6.87,24.033279010572,0,0,0,100,2019121512,4390
50,4.25,9.56,5.48515268702705,0,0,0,85,2019121513,329
64,4.04,8.67,34.9920705303359,0,0,0,74,2019121513,579
56,4.06,9.09,25.8786340443231,0,0,0,77,2019121513,2534
68,4.05,9.42,35.4072040692286,0,0,0,84,2019121600,36
